id,cvat_filename,original_filename,kind,source_path,has_reference_blue,reference_source_path
1182,001182.jpg,4_tile_r00_c02.jpg,panorama_tile,"Панорамы/4.jpg grid 0,2 of 4x4 px [6856:10284,0:2699]",no,
1183,001183.jpg,4_tile_r00_c03.jpg,panorama_tile,"Панорамы/4.jpg grid 0,3 of 4x4 px [10284:13712,0:2699]",no,
1184,001184.jpg,4_tile_r01_c00.jpg,panorama_tile,"Панорамы/4.jpg grid 1,0 of 4x4 px [0:3428,2699:5399]",no,
1185,001185.jpg,4_tile_r01_c01.jpg,panorama_tile,"Панорамы/4.jpg grid 1,1 of 4x4 px [3428:6856,2699:5399]",no,
1186,001186.jpg,4_tile_r01_c02.jpg,panorama_tile,"Панорамы/4.jpg grid 1,2 of 4x4 px [6856:10284,2699:5399]",no,
1187,001187.jpg,4_tile_r01_c03.jpg,panorama_tile,"Панорамы/4.jpg grid 1,3 of 4x4 px [10284:13712,2699:5399]",no,
1188,001188.jpg,4_tile_r02_c00.jpg,panorama_tile,"Панорамы/4.jpg grid 2,0 of 4x4 px [0:3428,5399:8098]",no,
1189,001189.jpg,4_tile_r02_c01.jpg,panorama_tile,"Панорамы/4.jpg grid 2,1 of 4x4 px [3428:6856,5399:8098]",no,
1190,001190.jpg,4_tile_r02_c02.jpg,panorama_tile,"Панорамы/4.jpg grid 2,2 of 4x4 px [6856:10284,5399:8098]",no,
1191,001191.jpg,4_tile_r02_c03.jpg,panorama_tile,"Панорамы/4.jpg grid 2,3 of 4x4 px [10284:13712,5399:8098]",no,
1192,001192.jpg,4_tile_r03_c00.jpg,panorama_tile,"Панорамы/4.jpg grid 3,0 of 4x4 px [0:3428,8098:10798]",no,
1193,001193.jpg,4_tile_r03_c01.jpg,panorama_tile,"Панорамы/4.jpg grid 3,1 of 4x4 px [3428:6856,8098:10798]",no,
1194,001194.jpg,4_tile_r03_c02.jpg,panorama_tile,"Панорамы/4.jpg grid 3,2 of 4x4 px [6856:10284,8098:10798]",no,
1195,001195.jpg,4_tile_r03_c03.jpg,panorama_tile,"Панорамы/4.jpg grid 3,3 of 4x4 px [10284:13712,8098:10798]",no,
1196,001196.jpg,5_tile_r00_c00.jpg,panorama_tile,"Панорамы/5.jpg grid 0,0 of 4x4 px [0:5460,0:4056]",no,
1197,001197.jpg,5_tile_r00_c01.jpg,panorama_tile,"Панорамы/5.jpg grid 0,1 of 4x4 px [5460:10920,0:4056]",no,
1198,001198.jpg,5_tile_r00_c02.jpg,panorama_tile,"Панорамы/5.jpg grid 0,2 of 4x4 px [10920:16380,0:4056]",no,
1199,001199.jpg,5_tile_r00_c03.jpg,panorama_tile,"Панорамы/5.jpg grid 0,3 of 4x4 px [16380:21841,0:4056]",no,
1200,001200.jpg,5_tile_r01_c00.jpg,panorama_tile,"Панорамы/5.jpg grid 1,0 of 4x4 px [0:5460,4056:8112]",no,
1201,001201.jpg,5_tile_r01_c01.jpg,panorama_tile,"Панорамы/5.jpg grid 1,1 of 4x4 px [5460:10920,4056:8112]",no,
1202,001202.jpg,5_tile_r01_c02.jpg,panorama_tile,"Панорамы/5.jpg grid 1,2 of 4x4 px [10920:16380,4056:8112]",no,
1203,001203.jpg,5_tile_r01_c03.jpg,panorama_tile,"Панорамы/5.jpg grid 1,3 of 4x4 px [16380:21841,4056:8112]",no,
1204,001204.jpg,5_tile_r02_c00.jpg,panorama_tile,"Панорамы/5.jpg grid 2,0 of 4x4 px [0:5460,8112:12168]",no,
1205,001205.jpg,5_tile_r02_c01.jpg,panorama_tile,"Панорамы/5.jpg grid 2,1 of 4x4 px [5460:10920,8112:12168]",no,
1206,001206.jpg,5_tile_r02_c02.jpg,panorama_tile,"Панорамы/5.jpg grid 2,2 of 4x4 px [10920:16380,8112:12168]",no,
1207,001207.jpg,5_tile_r02_c03.jpg,panorama_tile,"Панорамы/5.jpg grid 2,3 of 4x4 px [16380:21841,8112:12168]",no,
1208,001208.jpg,5_tile_r03_c00.jpg,panorama_tile,"Панорамы/5.jpg grid 3,0 of 4x4 px [0:5460,12168:16225]",no,
1209,001209.jpg,5_tile_r03_c01.jpg,panorama_tile,"Панорамы/5.jpg grid 3,1 of 4x4 px [5460:10920,12168:16225]",no,
1210,001210.jpg,5_tile_r03_c02.jpg,panorama_tile,"Панорамы/5.jpg grid 3,2 of 4x4 px [10920:16380,12168:16225]",no,
1211,001211.jpg,5_tile_r03_c03.jpg,panorama_tile,"Панорамы/5.jpg grid 3,3 of 4x4 px [16380:21841,12168:16225]",no,
1212,001212.jpg,6_tile_r00_c00.jpg,panorama_tile,"Панорамы/6.jpg grid 0,0 of 4x4 px [0:5541,0:4128]",no,
1213,001213.jpg,6_tile_r00_c01.jpg,panorama_tile,"Панорамы/6.jpg grid 0,1 of 4x4 px [5541:11083,0:4128]",no,
1214,001214.jpg,6_tile_r00_c02.jpg,panorama_tile,"Панорамы/6.jpg grid 0,2 of 4x4 px [11083:16624,0:4128]",no,
1215,001215.jpg,6_tile_r00_c03.jpg,panorama_tile,"Панорамы/6.jpg grid 0,3 of 4x4 px [16624:22166,0:4128]",no,
1216,001216.jpg,6_tile_r01_c00.jpg,panorama_tile,"Панорамы/6.jpg grid 1,0 of 4x4 px [0:5541,4128:8257]",no,
1217,001217.jpg,6_tile_r01_c01.jpg,panorama_tile,"Панорамы/6.jpg grid 1,1 of 4x4 px [5541:11083,4128:8257]",no,
1218,001218.jpg,6_tile_r01_c02.jpg,panorama_tile,"Панорамы/6.jpg grid 1,2 of 4x4 px [11083:16624,4128:8257]",no,
1219,001219.jpg,6_tile_r01_c03.jpg,panorama_tile,"Панорамы/6.jpg grid 1,3 of 4x4 px [16624:22166,4128:8257]",no,
1220,001220.jpg,6_tile_r02_c00.jpg,panorama_tile,"Панорамы/6.jpg grid 2,0 of 4x4 px [0:5541,8257:12386]",no,
1221,001221.jpg,6_tile_r02_c01.jpg,panorama_tile,"Панорамы/6.jpg grid 2,1 of 4x4 px [5541:11083,8257:12386]",no,
1222,001222.jpg,6_tile_r02_c02.jpg,panorama_tile,"Панорамы/6.jpg grid 2,2 of 4x4 px [11083:16624,8257:12386]",no,
1223,001223.jpg,6_tile_r02_c03.jpg,panorama_tile,"Панорамы/6.jpg grid 2,3 of 4x4 px [16624:22166,8257:12386]",no,
1224,001224.jpg,6_tile_r03_c00.jpg,panorama_tile,"Панорамы/6.jpg grid 3,0 of 4x4 px [0:5541,12386:16515]",no,
1225,001225.jpg,6_tile_r03_c01.jpg,panorama_tile,"Панорамы/6.jpg grid 3,1 of 4x4 px [5541:11083,12386:16515]",no,
1226,001226.jpg,6_tile_r03_c02.jpg,panorama_tile,"Панорамы/6.jpg grid 3,2 of 4x4 px [11083:16624,12386:16515]",no,
1227,001227.jpg,6_tile_r03_c03.jpg,panorama_tile,"Панорамы/6.jpg grid 3,3 of 4x4 px [16624:22166,12386:16515]",no,
1228,001228.jpg,7_tile_r00_c00.jpg,panorama_tile,"Панорамы/7.jpg grid 0,0 of 4x4 px [0:5541,0:4128]",no,
1229,001229.jpg,7_tile_r00_c01.jpg,panorama_tile,"Панорамы/7.jpg grid 0,1 of 4x4 px [5541:11083,0:4128]",no,
1230,001230.jpg,7_tile_r00_c02.jpg,panorama_tile,"Панорамы/7.jpg grid 0,2 of 4x4 px [11083:16624,0:4128]",no,
1231,001231.jpg,7_tile_r00_c03.jpg,panorama_tile,"Панорамы/7.jpg grid 0,3 of 4x4 px [16624:22166,0:4128]",no,
1232,001232.jpg,7_tile_r01_c00.jpg,panorama_tile,"Панорамы/7.jpg grid 1,0 of 4x4 px [0:5541,4128:8257]",no,
1233,001233.jpg,7_tile_r01_c01.jpg,panorama_tile,"Панорамы/7.jpg grid 1,1 of 4x4 px [5541:11083,4128:8257]",no,
1234,001234.jpg,7_tile_r01_c02.jpg,panorama_tile,"Панорамы/7.jpg grid 1,2 of 4x4 px [11083:16624,4128:8257]",no,
1235,001235.jpg,7_tile_r01_c03.jpg,panorama_tile,"Панорамы/7.jpg grid 1,3 of 4x4 px [16624:22166,4128:8257]",no,
1236,001236.jpg,7_tile_r02_c00.jpg,panorama_tile,"Панорамы/7.jpg grid 2,0 of 4x4 px [0:5541,8257:12386]",no,
1237,001237.jpg,7_tile_r02_c01.jpg,panorama_tile,"Панорамы/7.jpg grid 2,1 of 4x4 px [5541:11083,8257:12386]",no,
1238,001238.jpg,7_tile_r02_c02.jpg,panorama_tile,"Панорамы/7.jpg grid 2,2 of 4x4 px [11083:16624,8257:12386]",no,
1239,001239.jpg,7_tile_r02_c03.jpg,panorama_tile,"Панорамы/7.jpg grid 2,3 of 4x4 px [16624:22166,8257:12386]",no,
1240,001240.jpg,7_tile_r03_c00.jpg,panorama_tile,"Панорамы/7.jpg grid 3,0 of 4x4 px [0:5541,12386:16515]",no,
1241,001241.jpg,7_tile_r03_c01.jpg,panorama_tile,"Панорамы/7.jpg grid 3,1 of 4x4 px [5541:11083,12386:16515]",no,
1242,001242.jpg,7_tile_r03_c02.jpg,panorama_tile,"Панорамы/7.jpg grid 3,2 of 4x4 px [11083:16624,12386:16515]",no,
1243,001243.jpg,7_tile_r03_c03.jpg,panorama_tile,"Панорамы/7.jpg grid 3,3 of 4x4 px [16624:22166,12386:16515]",no,
1244,001244.jpg,8_tile_r00_c00.jpg,panorama_tile,"Панорамы/8.jpg grid 0,0 of 4x4 px [0:5415,0:3969]",no,
1245,001245.jpg,8_tile_r00_c01.jpg,panorama_tile,"Панорамы/8.jpg grid 0,1 of 4x4 px [5415:10831,0:3969]",no,
1246,001246.jpg,8_tile_r00_c02.jpg,panorama_tile,"Панорамы/8.jpg grid 0,2 of 4x4 px [10831:16246,0:3969]",no,
1247,001247.jpg,8_tile_r00_c03.jpg,panorama_tile,"Панорамы/8.jpg grid 0,3 of 4x4 px [16246:21662,0:3969]",no,
1248,001248.jpg,8_tile_r01_c00.jpg,panorama_tile,"Панорамы/8.jpg grid 1,0 of 4x4 px [0:5415,3969:7939]",no,
1249,001249.jpg,8_tile_r01_c01.jpg,panorama_tile,"Панорамы/8.jpg grid 1,1 of 4x4 px [5415:10831,3969:7939]",no,
1250,001250.jpg,8_tile_r01_c02.jpg,panorama_tile,"Панорамы/8.jpg grid 1,2 of 4x4 px [10831:16246,3969:7939]",no,
1251,001251.jpg,8_tile_r01_c03.jpg,panorama_tile,"Панорамы/8.jpg grid 1,3 of 4x4 px [16246:21662,3969:7939]",no,
1252,001252.jpg,8_tile_r02_c00.jpg,panorama_tile,"Панорамы/8.jpg grid 2,0 of 4x4 px [0:5415,7939:11909]",no,
1253,001253.jpg,8_tile_r02_c01.jpg,panorama_tile,"Панорамы/8.jpg grid 2,1 of 4x4 px [5415:10831,7939:11909]",no,
1254,001254.jpg,8_tile_r02_c02.jpg,panorama_tile,"Панорамы/8.jpg grid 2,2 of 4x4 px [10831:16246,7939:11909]",no,
1255,001255.jpg,8_tile_r02_c03.jpg,panorama_tile,"Панорамы/8.jpg grid 2,3 of 4x4 px [16246:21662,7939:11909]",no,
1256,001256.jpg,8_tile_r03_c00.jpg,panorama_tile,"Панорамы/8.jpg grid 3,0 of 4x4 px [0:5415,11909:15879]",no,
1257,001257.jpg,8_tile_r03_c01.jpg,panorama_tile,"Панорамы/8.jpg grid 3,1 of 4x4 px [5415:10831,11909:15879]",no,
1258,001258.jpg,8_tile_r03_c02.jpg,panorama_tile,"Панорамы/8.jpg grid 3,2 of 4x4 px [10831:16246,11909:15879]",no,
1259,001259.jpg,8_tile_r03_c03.jpg,panorama_tile,"Панорамы/8.jpg grid 3,3 of 4x4 px [16246:21662,11909:15879]",no,
1260,001260.jpg,9_tile_r00_c00.jpg,panorama_tile,"Панорамы/9.jpg grid 0,0 of 4x4 px [0:4579,0:3037]",no,
1261,001261.jpg,9_tile_r00_c01.jpg,panorama_tile,"Панорамы/9.jpg grid 0,1 of 4x4 px [4579:9158,0:3037]",no,
1262,001262.jpg,9_tile_r00_c02.jpg,panorama_tile,"Панорамы/9.jpg grid 0,2 of 4x4 px [9158:13737,0:3037]",no,
1263,001263.jpg,9_tile_r00_c03.jpg,panorama_tile,"Панорамы/9.jpg grid 0,3 of 4x4 px [13737:18317,0:3037]",no,
1264,001264.jpg,9_tile_r01_c00.jpg,panorama_tile,"Панорамы/9.jpg grid 1,0 of 4x4 px [0:4579,3037:6075]",no,
1265,001265.jpg,9_tile_r01_c01.jpg,panorama_tile,"Панорамы/9.jpg grid 1,1 of 4x4 px [4579:9158,3037:6075]",no,
1266,001266.jpg,9_tile_r01_c02.jpg,panorama_tile,"Панорамы/9.jpg grid 1,2 of 4x4 px [9158:13737,3037:6075]",no,
1267,001267.jpg,9_tile_r01_c03.jpg,panorama_tile,"Панорамы/9.jpg grid 1,3 of 4x4 px [13737:18317,3037:6075]",no,
1268,001268.jpg,9_tile_r02_c00.jpg,panorama_tile,"Панорамы/9.jpg grid 2,0 of 4x4 px [0:4579,6075:9113]",no,
1269,001269.jpg,9_tile_r02_c01.jpg,panorama_tile,"Панорамы/9.jpg grid 2,1 of 4x4 px [4579:9158,6075:9113]",no,
1270,001270.jpg,9_tile_r02_c02.jpg,panorama_tile,"Панорамы/9.jpg grid 2,2 of 4x4 px [9158:13737,6075:9113]",no,
1271,001271.jpg,9_tile_r02_c03.jpg,panorama_tile,"Панорамы/9.jpg grid 2,3 of 4x4 px [13737:18317,6075:9113]",no,
1272,001272.jpg,9_tile_r03_c00.jpg,panorama_tile,"Панорамы/9.jpg grid 3,0 of 4x4 px [0:4579,9113:12151]",no,
1273,001273.jpg,9_tile_r03_c01.jpg,panorama_tile,"Панорамы/9.jpg grid 3,1 of 4x4 px [4579:9158,9113:12151]",no,
1274,001274.jpg,9_tile_r03_c02.jpg,panorama_tile,"Панорамы/9.jpg grid 3,2 of 4x4 px [9158:13737,9113:12151]",no,
1275,001275.jpg,9_tile_r03_c03.jpg,panorama_tile,"Панорамы/9.jpg grid 3,3 of 4x4 px [13737:18317,9113:12151]",no,
1276,001276.jpg,10_tile_r00_c00.jpg,panorama_tile,"Панорамы/10.jpg grid 0,0 of 4x4 px [0:3749,0:2597]",no,
1277,001277.jpg,10_tile_r00_c01.jpg,panorama_tile,"Панорамы/10.jpg grid 0,1 of 4x4 px [3749:7499,0:2597]",no,
1278,001278.jpg,10_tile_r00_c02.jpg,panorama_tile,"Панорамы/10.jpg grid 0,2 of 4x4 px [7499:11249,0:2597]",no,
1279,001279.jpg,10_tile_r00_c03.jpg,panorama_tile,"Панорамы/10.jpg grid 0,3 of 4x4 px [11249:14999,0:2597]",no,
1280,001280.jpg,10_tile_r01_c00.jpg,panorama_tile,"Панорамы/10.jpg grid 1,0 of 4x4 px [0:3749,2597:5195]",no,
1281,001281.jpg,10_tile_r01_c01.jpg,panorama_tile,"Панорамы/10.jpg grid 1,1 of 4x4 px [3749:7499,2597:5195]",no,
1282,001282.jpg,10_tile_r01_c02.jpg,panorama_tile,"Панорамы/10.jpg grid 1,2 of 4x4 px [7499:11249,2597:5195]",no,
1283,001283.jpg,10_tile_r01_c03.jpg,panorama_tile,"Панорамы/10.jpg grid 1,3 of 4x4 px [11249:14999,2597:5195]",no,
1284,001284.jpg,10_tile_r02_c00.jpg,panorama_tile,"Панорамы/10.jpg grid 2,0 of 4x4 px [0:3749,5195:7793]",no,
1285,001285.jpg,10_tile_r02_c01.jpg,panorama_tile,"Панорамы/10.jpg grid 2,1 of 4x4 px [3749:7499,5195:7793]",no,
1286,001286.jpg,10_tile_r02_c02.jpg,panorama_tile,"Панорамы/10.jpg grid 2,2 of 4x4 px [7499:11249,5195:7793]",no,
1287,001287.jpg,10_tile_r02_c03.jpg,panorama_tile,"Панорамы/10.jpg grid 2,3 of 4x4 px [11249:14999,5195:7793]",no,
1288,001288.jpg,10_tile_r03_c00.jpg,panorama_tile,"Панорамы/10.jpg grid 3,0 of 4x4 px [0:3749,7793:10391]",no,
1289,001289.jpg,10_tile_r03_c01.jpg,panorama_tile,"Панорамы/10.jpg grid 3,1 of 4x4 px [3749:7499,7793:10391]",no,
1290,001290.jpg,10_tile_r03_c02.jpg,panorama_tile,"Панорамы/10.jpg grid 3,2 of 4x4 px [7499:11249,7793:10391]",no,
1291,001291.jpg,10_tile_r03_c03.jpg,panorama_tile,"Панорамы/10.jpg grid 3,3 of 4x4 px [11249:14999,7793:10391]",no,
1292,001292.jpg,11_tile_r00_c00.jpg,panorama_tile,"Панорамы/11.jpg grid 0,0 of 4x4 px [0:3354,0:2410]",no,
1293,001293.jpg,11_tile_r00_c01.jpg,panorama_tile,"Панорамы/11.jpg grid 0,1 of 4x4 px [3354:6708,0:2410]",no,
1294,001294.jpg,11_tile_r00_c02.jpg,panorama_tile,"Панорамы/11.jpg grid 0,2 of 4x4 px [6708:10062,0:2410]",no,
1295,001295.jpg,11_tile_r00_c03.jpg,panorama_tile,"Панорамы/11.jpg grid 0,3 of 4x4 px [10062:13416,0:2410]",no,
1296,001296.jpg,11_tile_r01_c00.jpg,panorama_tile,"Панорамы/11.jpg grid 1,0 of 4x4 px [0:3354,2410:4821]",no,
1297,001297.jpg,11_tile_r01_c01.jpg,panorama_tile,"Панорамы/11.jpg grid 1,1 of 4x4 px [3354:6708,2410:4821]",no,
1298,001298.jpg,11_tile_r01_c02.jpg,panorama_tile,"Панорамы/11.jpg grid 1,2 of 4x4 px [6708:10062,2410:4821]",no,
1299,001299.jpg,11_tile_r01_c03.jpg,panorama_tile,"Панорамы/11.jpg grid 1,3 of 4x4 px [10062:13416,2410:4821]",no,
1300,001300.jpg,11_tile_r02_c00.jpg,panorama_tile,"Панорамы/11.jpg grid 2,0 of 4x4 px [0:3354,4821:7231]",no,
1301,001301.jpg,11_tile_r02_c01.jpg,panorama_tile,"Панорамы/11.jpg grid 2,1 of 4x4 px [3354:6708,4821:7231]",no,
1302,001302.jpg,11_tile_r02_c02.jpg,panorama_tile,"Панорамы/11.jpg grid 2,2 of 4x4 px [6708:10062,4821:7231]",no,
1303,001303.jpg,11_tile_r02_c03.jpg,panorama_tile,"Панорамы/11.jpg grid 2,3 of 4x4 px [10062:13416,4821:7231]",no,
1304,001304.jpg,11_tile_r03_c00.jpg,panorama_tile,"Панорамы/11.jpg grid 3,0 of 4x4 px [0:3354,7231:9642]",no,
1305,001305.jpg,11_tile_r03_c01.jpg,panorama_tile,"Панорамы/11.jpg grid 3,1 of 4x4 px [3354:6708,7231:9642]",no,
1306,001306.jpg,11_tile_r03_c02.jpg,panorama_tile,"Панорамы/11.jpg grid 3,2 of 4x4 px [6708:10062,7231:9642]",no,
1307,001307.jpg,11_tile_r03_c03.jpg,panorama_tile,"Панорамы/11.jpg grid 3,3 of 4x4 px [10062:13416,7231:9642]",no,
1308,001308.jpg,12_tile_r00_c00.jpg,panorama_tile,"Панорамы/12.jpg grid 0,0 of 4x4 px [0:3528,0:2584]",no,
1309,001309.jpg,12_tile_r00_c01.jpg,panorama_tile,"Панорамы/12.jpg grid 0,1 of 4x4 px [3528:7056,0:2584]",no,
1310,001310.jpg,12_tile_r00_c02.jpg,panorama_tile,"Панорамы/12.jpg grid 0,2 of 4x4 px [7056:10584,0:2584]",no,
1311,001311.jpg,12_tile_r00_c03.jpg,panorama_tile,"Панорамы/12.jpg grid 0,3 of 4x4 px [10584:14113,0:2584]",no,
1312,001312.jpg,12_tile_r01_c00.jpg,panorama_tile,"Панорамы/12.jpg grid 1,0 of 4x4 px [0:3528,2584:5169]",no,
1313,001313.jpg,12_tile_r01_c01.jpg,panorama_tile,"Панорамы/12.jpg grid 1,1 of 4x4 px [3528:7056,2584:5169]",no,
1314,001314.jpg,12_tile_r01_c02.jpg,panorama_tile,"Панорамы/12.jpg grid 1,2 of 4x4 px [7056:10584,2584:5169]",no,
1315,001315.jpg,12_tile_r01_c03.jpg,panorama_tile,"Панорамы/12.jpg grid 1,3 of 4x4 px [10584:14113,2584:5169]",no,
1316,001316.jpg,12_tile_r02_c00.jpg,panorama_tile,"Панорамы/12.jpg grid 2,0 of 4x4 px [0:3528,5169:7754]",no,
1317,001317.jpg,12_tile_r02_c01.jpg,panorama_tile,"Панорамы/12.jpg grid 2,1 of 4x4 px [3528:7056,5169:7754]",no,
1318,001318.jpg,12_tile_r02_c02.jpg,panorama_tile,"Панорамы/12.jpg grid 2,2 of 4x4 px [7056:10584,5169:7754]",no,
1319,001319.jpg,12_tile_r02_c03.jpg,panorama_tile,"Панорамы/12.jpg grid 2,3 of 4x4 px [10584:14113,5169:7754]",no,
1320,001320.jpg,12_tile_r03_c00.jpg,panorama_tile,"Панорамы/12.jpg grid 3,0 of 4x4 px [0:3528,7754:10339]",no,
1321,001321.jpg,12_tile_r03_c01.jpg,panorama_tile,"Панорамы/12.jpg grid 3,1 of 4x4 px [3528:7056,7754:10339]",no,
1322,001322.jpg,12_tile_r03_c02.jpg,panorama_tile,"Панорамы/12.jpg grid 3,2 of 4x4 px [7056:10584,7754:10339]",no,
1323,001323.jpg,12_tile_r03_c03.jpg,panorama_tile,"Панорамы/12.jpg grid 3,3 of 4x4 px [10584:14113,7754:10339]",no,
1324,001324.jpg,13_tile_r00_c00.jpg,panorama_tile,"Панорамы/13.jpg grid 0,0 of 4x4 px [0:3332,0:2372]",no,
1325,001325.jpg,13_tile_r00_c01.jpg,panorama_tile,"Панорамы/13.jpg grid 0,1 of 4x4 px [3332:6665,0:2372]",no,
1326,001326.jpg,13_tile_r00_c02.jpg,panorama_tile,"Панорамы/13.jpg grid 0,2 of 4x4 px [6665:9997,0:2372]",no,
1327,001327.jpg,13_tile_r00_c03.jpg,panorama_tile,"Панорамы/13.jpg grid 0,3 of 4x4 px [9997:13330,0:2372]",no,
1328,001328.jpg,13_tile_r01_c00.jpg,panorama_tile,"Панорамы/13.jpg grid 1,0 of 4x4 px [0:3332,2372:4744]",no,
1329,001329.jpg,13_tile_r01_c01.jpg,panorama_tile,"Панорамы/13.jpg grid 1,1 of 4x4 px [3332:6665,2372:4744]",no,
1330,001330.jpg,13_tile_r01_c02.jpg,panorama_tile,"Панорамы/13.jpg grid 1,2 of 4x4 px [6665:9997,2372:4744]",no,
1331,001331.jpg,13_tile_r01_c03.jpg,panorama_tile,"Панорамы/13.jpg grid 1,3 of 4x4 px [9997:13330,2372:4744]",no,
1332,001332.jpg,13_tile_r02_c00.jpg,panorama_tile,"Панорамы/13.jpg grid 2,0 of 4x4 px [0:3332,4744:7116]",no,
1333,001333.jpg,13_tile_r02_c01.jpg,panorama_tile,"Панорамы/13.jpg grid 2,1 of 4x4 px [3332:6665,4744:7116]",no,
1334,001334.jpg,13_tile_r02_c02.jpg,panorama_tile,"Панорамы/13.jpg grid 2,2 of 4x4 px [6665:9997,4744:7116]",no,
1335,001335.jpg,13_tile_r02_c03.jpg,panorama_tile,"Панорамы/13.jpg grid 2,3 of 4x4 px [9997:13330,4744:7116]",no,
1336,001336.jpg,13_tile_r03_c00.jpg,panorama_tile,"Панорамы/13.jpg grid 3,0 of 4x4 px [0:3332,7116:9489]",no,
1337,001337.jpg,13_tile_r03_c01.jpg,panorama_tile,"Панорамы/13.jpg grid 3,1 of 4x4 px [3332:6665,7116:9489]",no,
1338,001338.jpg,13_tile_r03_c02.jpg,panorama_tile,"Панорамы/13.jpg grid 3,2 of 4x4 px [6665:9997,7116:9489]",no,
1339,001339.jpg,13_tile_r03_c03.jpg,panorama_tile,"Панорамы/13.jpg grid 3,3 of 4x4 px [9997:13330,7116:9489]",no,
1340,001340.jpg,14_tile_r00_c00.jpg,panorama_tile,"Панорамы/14.jpg grid 0,0 of 4x4 px [0:5160,0:3646]",no,
1341,001341.jpg,14_tile_r00_c01.jpg,panorama_tile,"Панорамы/14.jpg grid 0,1 of 4x4 px [5160:10321,0:3646]",no,
1342,001342.jpg,14_tile_r00_c02.jpg,panorama_tile,"Панорамы/14.jpg grid 0,2 of 4x4 px [10321:15481,0:3646]",no,
1343,001343.jpg,14_tile_r00_c03.jpg,panorama_tile,"Панорамы/14.jpg grid 0,3 of 4x4 px [15481:20642,0:3646]",no,
1344,001344.jpg,14_tile_r01_c00.jpg,panorama_tile,"Панорамы/14.jpg grid 1,0 of 4x4 px [0:5160,3646:7292]",no,
1345,001345.jpg,14_tile_r01_c01.jpg,panorama_tile,"Панорамы/14.jpg grid 1,1 of 4x4 px [5160:10321,3646:7292]",no,
1346,001346.jpg,14_tile_r01_c02.jpg,panorama_tile,"Панорамы/14.jpg grid 1,2 of 4x4 px [10321:15481,3646:7292]",no,
1347,001347.jpg,14_tile_r01_c03.jpg,panorama_tile,"Панорамы/14.jpg grid 1,3 of 4x4 px [15481:20642,3646:7292]",no,
1348,001348.jpg,14_tile_r02_c00.jpg,panorama_tile,"Панорамы/14.jpg grid 2,0 of 4x4 px [0:5160,7292:10938]",no,
1349,001349.jpg,14_tile_r02_c01.jpg,panorama_tile,"Панорамы/14.jpg grid 2,1 of 4x4 px [5160:10321,7292:10938]",no,
1350,001350.jpg,14_tile_r02_c02.jpg,panorama_tile,"Панорамы/14.jpg grid 2,2 of 4x4 px [10321:15481,7292:10938]",no,
1351,001351.jpg,14_tile_r02_c03.jpg,panorama_tile,"Панорамы/14.jpg grid 2,3 of 4x4 px [15481:20642,7292:10938]",no,
1352,001352.jpg,14_tile_r03_c00.jpg,panorama_tile,"Панорамы/14.jpg grid 3,0 of 4x4 px [0:5160,10938:14585]",no,
1353,001353.jpg,14_tile_r03_c01.jpg,panorama_tile,"Панорамы/14.jpg grid 3,1 of 4x4 px [5160:10321,10938:14585]",no,
1354,001354.jpg,14_tile_r03_c02.jpg,panorama_tile,"Панорамы/14.jpg grid 3,2 of 4x4 px [10321:15481,10938:14585]",no,
1355,001355.jpg,14_tile_r03_c03.jpg,panorama_tile,"Панорамы/14.jpg grid 3,3 of 4x4 px [15481:20642,10938:14585]",no,
1356,001356.jpg,15_tile_r00_c00.jpg,panorama_tile,"Панорамы/15.jpg grid 0,0 of 4x4 px [0:4109,0:2336]",no,
1357,001357.jpg,15_tile_r00_c01.jpg,panorama_tile,"Панорамы/15.jpg grid 0,1 of 4x4 px [4109:8219,0:2336]",no,
1358,001358.jpg,15_tile_r00_c02.jpg,panorama_tile,"Панорамы/15.jpg grid 0,2 of 4x4 px [8219:12329,0:2336]",no,
1359,001359.jpg,15_tile_r00_c03.jpg,panorama_tile,"Панорамы/15.jpg grid 0,3 of 4x4 px [12329:16439,0:2336]",no,
1360,001360.jpg,15_tile_r01_c00.jpg,panorama_tile,"Панорамы/15.jpg grid 1,0 of 4x4 px [0:4109,2336:4673]",no,
1361,001361.jpg,15_tile_r01_c01.jpg,panorama_tile,"Панорамы/15.jpg grid 1,1 of 4x4 px [4109:8219,2336:4673]",no,
1362,001362.jpg,15_tile_r01_c02.jpg,panorama_tile,"Панорамы/15.jpg grid 1,2 of 4x4 px [8219:12329,2336:4673]",no,
1363,001363.jpg,15_tile_r01_c03.jpg,panorama_tile,"Панорамы/15.jpg grid 1,3 of 4x4 px [12329:16439,2336:4673]",no,
1364,001364.jpg,15_tile_r02_c00.jpg,panorama_tile,"Панорамы/15.jpg grid 2,0 of 4x4 px [0:4109,4673:7010]",no,
1365,001365.jpg,15_tile_r02_c01.jpg,panorama_tile,"Панорамы/15.jpg grid 2,1 of 4x4 px [4109:8219,4673:7010]",no,
1366,001366.jpg,15_tile_r02_c02.jpg,panorama_tile,"Панорамы/15.jpg grid 2,2 of 4x4 px [8219:12329,4673:7010]",no,
1367,001367.jpg,15_tile_r02_c03.jpg,panorama_tile,"Панорамы/15.jpg grid 2,3 of 4x4 px [12329:16439,4673:7010]",no,
1368,001368.jpg,15_tile_r03_c00.jpg,panorama_tile,"Панорамы/15.jpg grid 3,0 of 4x4 px [0:4109,7010:9347]",no,
